"varID","varCat","topicID","weight","type"
23,"22:00",45,0.100233551560327,"Hourly"
24,"23:00",45,4.94880371677204e-14,"Hourly"
1,"00:00",46,0.002448163699206,"Hourly"
2,"01:00",46,0.00319976160985542,"Hourly"
3,"02:00",46,6.17552782106147e-11,"Hourly"
4,"03:00",46,1.54442755541586e-09,"Hourly"
5,"04:00",46,0.000257056781065742,"Hourly"
6,"05:00",46,0.0273430286600659,"Hourly"
7,"06:00",46,1.02110240418729e-07,"Hourly"
8,"07:00",46,3.71449014994687e-06,"Hourly"
9,"08:00",46,0.000535708583408209,"Hourly"
10,"09:00",46,1.12021667886348e-05,"Hourly"
11,"10:00",46,0.00324325269619354,"Hourly"
12,"11:00",46,3.52026200509531e-13,"Hourly"
13,"12:00",46,3.8744497074925e-05,"Hourly"
14,"13:00",46,1.23303696986764e-05,"Hourly"
15,"14:00",46,0.0224913940562944,"Hourly"
16,"15:00",46,1.40091538083984e-05,"Hourly"
17,"16:00",46,8.93510083507917e-10,"Hourly"
18,"17:00",46,1.44093359001344e-25,"Hourly"
19,"18:00",46,0.019734558730928,"Hourly"
20,"19:00",46,1.0758741415534e-12,"Hourly"
21,"20:00",46,6.14274286873729e-05,"Hourly"
22,"21:00",46,1.22107399072098e-05,"Hourly"
23,"22:00",46,0.000753992345044162,"Hourly"
24,"23:00",46,0.00214404734865052,"Hourly"
1,"00:00",47,0.000936077785905425,"Hourly"
2,"01:00",47,1.44261277028552e-06,"Hourly"
3,"02:00",47,3.88592901182465e-05,"Hourly"
4,"03:00",47,4.66323879369207e-09,"Hourly"
5,"04:00",47,0.445823202299284,"Hourly"
6,"05:00",47,0.000240835996831159,"Hourly"
7,"06:00",47,0.000396808662475451,"Hourly"
8,"07:00",47,6.52947094815239e-09,"Hourly"
9,"08:00",47,0.0302991350011787,"Hourly"
10,"09:00",47,2.21143234532485e-06,"Hourly"
11,"10:00",47,2.79932794421545e-14,"Hourly"
12,"11:00",47,0.471937562749977,"Hourly"
13,"12:00",47,1.34026656623208e-09,"Hourly"
14,"13:00",47,8.09080931806186e-06,"Hourly"
15,"14:00",47,4.98692451033672e-13,"Hourly"
16,"15:00",47,0.0907478314315134,"Hourly"
17,"16:00",47,2.14084999959483e-07,"Hourly"
18,"17:00",47,3.58350540552393e-05,"Hourly"
19,"18:00",47,6.23276860503923e-05,"Hourly"
20,"19:00",47,0.0831359974281707,"Hourly"
21,"20:00",47,0.00302493104741005,"Hourly"
22,"21:00",47,2.50798665491996e-08,"Hourly"
23,"22:00",47,6.77950950777733e-09,"Hourly"
24,"23:00",47,2.95238125688458e-05,"Hourly"
1,"00:00",48,0.020036979429776,"Hourly"
2,"01:00",48,0.0171721119744565,"Hourly"
3,"02:00",48,2.63014155609167e-05,"Hourly"
4,"03:00",48,0.00316562625908183,"Hourly"
5,"04:00",48,0.0147783287545041,"Hourly"
6,"05:00",48,0.00122299373488541,"Hourly"
7,"06:00",48,1.19441749109081e-11,"Hourly"
8,"07:00",48,1.3190176347931e-16,"Hourly"
9,"08:00",48,1.40110372031718e-08,"Hourly"
10,"09:00",48,3.67508806840206e-06,"Hourly"
11,"10:00",48,1.7408331264646e-10,"Hourly"
12,"11:00",48,0.000335632583296401,"Hourly"
13,"12:00",48,0.334479415401399,"Hourly"
14,"13:00",48,0.0155805577953746,"Hourly"
15,"14:00",48,0.0028010613851985,"Hourly"
16,"15:00",48,0.00147253621428204,"Hourly"
17,"16:00",48,1.02197560302485e-05,"Hourly"
18,"17:00",48,0.000199649652845354,"Hourly"
19,"18:00",48,0.266049292949993,"Hourly"
20,"19:00",48,0.0340086226550293,"Hourly"
21,"20:00",48,0.0494706881277765,"Hourly"
22,"21:00",48,3.19334004246626e-11,"Hourly"
23,"22:00",48,2.77090851587068e-06,"Hourly"
24,"23:00",48,6.00057540437813e-09,"Hourly"
1,"00:00",49,1.46158709847406e-06,"Hourly"
2,"01:00",49,8.51553551363899e-06,"Hourly"
3,"02:00",49,8.29093247565426e-10,"Hourly"
4,"03:00",49,4.57641395128032e-11,"Hourly"
5,"04:00",49,0.314495930421126,"Hourly"
6,"05:00",49,0.00228280158516398,"Hourly"
7,"06:00",49,2.59208624576391e-08,"Hourly"
8,"07:00",49,0.0257856722828539,"Hourly"
9,"08:00",49,0.0280853705125849,"Hourly"
10,"09:00",49,1.45663827618984e-05,"Hourly"
11,"10:00",49,5.74163291738209e-17,"Hourly"
12,"11:00",49,1.31857207709422e-09,"Hourly"
13,"12:00",49,0.0951613772786592,"Hourly"
14,"13:00",49,1.47242617127143e-10,"Hourly"
15,"14:00",49,3.59035495153743e-05,"Hourly"
16,"15:00",49,0.00526955054723558,"Hourly"
17,"16:00",49,3.48880479048928e-08,"Hourly"
18,"17:00",49,1.74474363219226e-08,"Hourly"
19,"18:00",49,6.33296524772629e-10,"Hourly"
20,"19:00",49,0.0133486589024381,"Hourly"
21,"20:00",49,1.44225766414111e-12,"Hourly"
22,"21:00",49,0.0144447180075678,"Hourly"
23,"22:00",49,8.12896387084558e-13,"Hourly"
24,"23:00",49,2.67938671343526e-06,"Hourly"
1,"00:00",50,0.048237633551539,"Hourly"
2,"01:00",50,4.05910956247544e-07,"Hourly"
3,"02:00",50,0.0780655578293802,"Hourly"
4,"03:00",50,1.99247780607354e-06,"Hourly"
5,"04:00",50,0.00353954944493131,"Hourly"
6,"05:00",50,0.335447598401734,"Hourly"
7,"06:00",50,9.5420860769212e-05,"Hourly"
8,"07:00",50,0.0003655163741681,"Hourly"
9,"08:00",50,0.0175000245902433,"Hourly"
10,"09:00",50,0.00157090968978583,"Hourly"
11,"10:00",50,0.00848863354406507,"Hourly"
12,"11:00",50,0.00119689187613954,"Hourly"
13,"12:00",50,0.000183539483226915,"Hourly"
14,"13:00",50,0.000256687809457838,"Hourly"
15,"14:00",50,6.38092890415137e-06,"Hourly"
16,"15:00",50,0.00043840810343416,"Hourly"
17,"16:00",50,1.32803510010736e-08,"Hourly"
18,"17:00",50,0.00247138961375615,"Hourly"
19,"18:00",50,0.00623785774516779,"Hourly"
20,"19:00",50,1.04086925422902e-16,"Hourly"
21,"20:00",50,9.33350932411425e-13,"Hourly"
22,"21:00",50,1.74819771827399e-09,"Hourly"
23,"22:00",50,0.00691324728506913,"Hourly"
24,"23:00",50,5.33751249615271e-07,"Hourly"
